"Date","sm"
"20170520",9.5
"20170521",7.95
"20170522",6.65
"20170523",8.75
"20170524",10.9
"20170525",8.8
"20170526",7.2
"20170527",12.925
"20170528",12.725
"20170529",12.05
"20170530",11.2
"20170531",9.25
"20170601",8.3
"20170602",6.575
"20170603",5.175
"20170604",4.2
"20170606",7
"20170607",4.6
"20170608",3.625
"20170609",3.3
"20170610",2.875
"20170611",2.3
"20170612",2.5
"20170613",2.5
"20170614",1.9
"20170615",2.325
"20170616",2.15
"20170618",2.1125
"20170619",6.75
"20170621",7.9625
"20170622",5.9
"20170623",3.65
"20170624",2.85
"20170625",2.5
"20170626",1.95
"20170627",2
"20170628",1.9
"20170629",2.2
"20170630",2.2
"20170701",1.9
"20170702",1.5
"20170703",1.65
"20170704",1.5
"20170705",1.4
"20170706",2.1
"20170707",1.8
"20170708",1.5
"20170709",1.55
"20170710",1.175
"20170711",1.7
"20170712",1.625
"20170713",1.725
"20170714",1.725
"20170721",1.76428571428571
"20170722",2.2
"20170723",1.925
"20170724",2.075
"20170725",1.825
"20170726",2.05
"20170727",1.8
"20170728",1.65
"20170729",1.7
"20170730",8.325
"20170731",6.625
"20170801",5.2
"20170802",3.8
"20170810",3.125
"20170811",8.4
"20170812",13.65
"20170813",12.5
"20170814",12.4
"20170816",11.1
"20170818",11.3625
"20171030",10.6041666666667
"20171031",4.2
"20171101",4.2
"20171103",3.45
"20171104",3.25
"20171105",11.825
"20171106",12
"20171107",11.8
"20171108",11.7
"20171109",10.9
"20171110",9.65
"20171112",7.8125
"20171113",6.2
"20171114",5.2
"20171115",4.6
"20171116",3.875
"20171117",4.075
"20171118",3.9
"20171119",3.45
"20171120",3.5
"20171121",3.2
"20171122",3.4
"20171123",3
"20171124",3
"20171125",2.75
"20171126",2.9
"20171127",2.6
"20171128",2.5
"20171129",2.65
"20171201",2.775
"20171203",2.85
"20171204",2.5
"20171205",3.2
"20171206",2.5
"20171207",2.875
"20171208",2.4
"20171209",2.25
"20171210",2.675
"20171211",2.4
"20171212",2.4
"20171213",2.4
"20171215",3.3
"20171216",3.25
"20171217",2.9
"20171218",2.5
"20171219",2.4
"20171220",2.1
"20171221",2.15
"20171222",2.525
"20171223",2.15
"20171224",1.75
"20171225",2.1
"20171226",2.3
"20171227",2.2
"20171228",2.2
"20171229",1.9
"20171230",1.9
"20171231",1.975
"20180101",2.2
"20180102",2.2
"20180103",2.275
"20180104",2.35
"20180105",2.05
"20180106",1.95
"20180107",1.65
"20180108",1.875
"20180109",2.175
"20180110",2.35
"20180111",2.1
"20180112",2.2
"20180113",2.1
