"Date","sm"
"20170530",28.9
"20170531",27.6
"20170601",26.525
"20170602",25.75
"20170603",24.625
"20170604",23.725
"20170605",22.575
"20170606",21.925
"20170607",55.55
"20170608",48.9
"20170609",46.175
"20170610",44.85
"20170611",44.6
"20170612",44.5
"20170613",50.6
"20170614",50.45
"20170615",48.15
"20170616",53.775
"20170617",48.4
"20170618",53.25
"20170619",54.2
"20170620",54.375
"20170621",50.775
"20170622",50.6
"20170623",49.55
"20170624",49.05
"20170625",49.125
"20170626",48.275
"20170627",47
"20170628",46.9
"20170629",46.5
"20170630",46.2
"20170701",46.4
"20170703",44.925
"20170704",44.3
"20170705",43.675
"20170706",42.9
"20170707",42.825
"20170708",41.4
"20170709",39.9
"20170710",50.85
"20170711",47.05
"20170712",46
"20170713",43.65
"20170714",42.275
"20170715",40.9
"20170716",38.8
"20170717",37.2
"20170718",34.9
"20170719",34.6
"20170720",33.6
"20170721",33.1
"20170722",34
"20170723",34.2
"20170724",35
"20170725",34.925
"20170726",34.6
"20170727",34.9
"20170728",34.925
"20170729",35
"20170730",34.65
"20170731",34.9
"20170801",34.4
"20170802",34.625
"20170803",34.65
"20170804",34.3
"20170805",34.4
"20170806",34.275
"20170807",42.7
"20170808",47.3
"20170809",50
"20170810",53.4
"20170811",50.075
"20170812",53.45
"20170813",49.8
"20170814",49.8
"20170815",49.275
"20170816",49.9
"20170817",51.75
"20170818",49.5
"20170819",50.875
"20170820",54.1
"20170821",51
"20170822",50.1
"20170823",49.5
"20170824",55.5
"20170825",53.6
"20170826",53.75
"20170827",52.5
"20170828",55.35
"20170829",55.6
"20170830",54.8
"20170831",52.125
"20170901",50.75
"20170902",49.9
"20170903",49.1
"20170904",49.6
"20170905",48.35
"20170906",48.4
"20170907",47.3
"20170908",58.525
"20170910",54.15
"20170911",54.625
"20170912",52.1
"20170913",51.55
"20170914",59.3
"20170915",54.5
"20170916",52.4
"20170919",54.15
"20170920",51.375
"20170924",51.75
"20170925",54.35
"20170926",54.675
"20170927",52.875
"20170928",56.625
"20170929",57
"20170930",56.2
"20171001",54.55
"20171002",51.9
"20171003",52.4
"20171004",50.7
"20171005",50.3
"20171009",54.0625
"20171010",58.675
"20171013",58.3583333333333
"20171014",57.65
"20171025",52.2318181818182
"20171027",46.6125
"20171031",44.41875
"20171102",40.975
"20171105",38.8833333333333
"20171106",37.7
"20171107",36.85
"20171108",35.825
"20171109",34.8
"20171110",34
"20171111",33.425
"20171112",33.2
"20171113",32.6
"20171114",31.95
"20171115",33
"20171116",32.425
"20171117",32.5
"20171118",32.3
"20171119",32.75
"20171120",32.2
"20171121",32.375
"20171122",32
"20171123",31.55
"20171124",31.525
"20171125",31.125
"20171126",30.525
"20171127",30
"20171128",30.1
"20171129",29.45
"20171130",29.275
"20171201",29.2
"20171202",29.25
"20171203",29.05
"20171204",28.55
"20171205",28.3
"20171206",28
"20171207",27.875
"20171208",27.8
"20171209",27.975
"20171210",28.5
"20171211",29.05
"20171212",29.45
"20171213",29.4
"20171214",29.45
"20171215",29.425
"20171216",29.45
"20171217",29.225
"20171218",29.4
"20171219",29.225
"20171220",29.025
"20171221",28.85
"20171222",28.75
"20171223",28.825
"20171224",28.675
"20171225",28.625
"20171226",28.55
"20171227",28.5
"20171228",28.125
"20171229",28.1
"20171230",27.925
"20171231",27.975
"20180101",27.95
"20180102",27.825
"20180103",27.55
"20180104",27.7
"20180105",27.125
"20180106",26.75
"20180107",25.95
"20180108",25.7
"20180109",25.5
"20180110",25.275
"20180111",25
"20180112",25.125
"20180113",24.8
"20180114",24.475
"20180115",23.975
"20180116",23.95
"20180117",23.65
"20180118",23.2
"20180119",22.775
"20180120",22.45
"20180121",22.075
"20180122",21.95
"20180123",21.725
"20180124",21.7
"20180125",21.45
"20180126",21.05
"20180127",20.575
"20180128",20.675
"20180129",20.4
"20180130",20.325
"20180131",19.75
"20180201",19.55
"20180202",19.3
"20180203",19.3
"20180204",18.925
"20180205",18.65
"20180206",18.55
"20180207",18.6
"20180208",17.9
"20180209",18.3
"20180210",18.075
"20180211",17.8
"20180212",17.65
"20180213",17.65
"20180214",17.475
"20180215",17.3
"20180216",17.2
"20180217",17.125
"20180218",17.2
"20180219",17.025
"20180220",16.75
"20180221",16.625
"20180222",16.5
"20180223",16.35
"20180224",16.2
"20180225",15.975
"20180226",15.9
"20180227",15.875
"20180228",15.725
"20180301",15.8
"20180302",15.55
"20180303",15.5
"20180304",15.45
"20180305",15.275
"20180306",15
"20180307",14.975
"20180308",15.1
"20180309",14.8
"20180310",14.725
"20180311",14.8
"20180312",14.85
"20180313",14.725
"20180314",14.625
"20180315",14.7
"20180316",14.5
"20180317",14.15
"20180318",14.2
"20180319",14.475
"20180320",14.575
"20180321",14.625
"20180322",14.55
"20180323",14.45
"20180324",14.275
"20180325",14.45
"20180326",14.4
"20180327",14.2
"20180328",14.3
"20180329",14.075
"20180330",14
"20180331",13.75
"20180401",13.7
"20180402",13.6
"20180403",13.8
"20180404",13.55
"20180405",13.5
"20180406",13.725
"20180407",13.55
"20180408",13.15
"20180409",13.35
"20180410",12.925
"20180411",13.35
"20180412",13.4
"20180413",14.4
"20180414",14.6
"20180415",15.4
"20180416",15.7
"20180417",17.1
"20180418",17.975
"20180419",18.75
"20180420",19.3
"20180421",19.75
"20180422",19.9
"20180423",20.25
"20180424",20.35
"20180425",20.4
"20180426",20.4
"20180427",20.225
"20180428",20.075
"20180429",19.75
"20180430",19.375
"20180501",19.025
"20180502",18.4
"20180503",17.6
"20180504",17.2
"20180505",16.575
"20180506",16.425
"20180507",16.25
"20180508",16.375
"20180509",16.7
"20180510",17.125
"20180511",17
"20180512",17
"20180513",17
"20180514",17.9
"20180515",18.4
"20180516",19.225
"20180517",20
"20180518",19.9
"20180519",20.25
"20180520",21.025
"20180521",21.075
"20180522",30.4
"20180523",33.85
"20180524",35.575
"20180525",36.325
"20180526",35.8
"20180527",38.25
"20180528",41.2
"20180529",40.25
"20180530",38.45
"20180531",37.425
"20180601",40.625
"20180602",40.9
"20180603",38.375
"20180604",37.675
"20180605",36.25
"20180606",35.1
"20180607",33.625
"20180608",33.2
"20180609",49.5
"20180610",46.5
"20180611",44.95
"20180612",43.7
"20180613",42.95
"20180614",42.4
"20180615",43
"20180616",41.85
"20180713",36.3325
"20180714",36.1
"20180715",37.1
"20180716",36.4
"20180717",37.125
"20180718",38.3
"20180719",38.325
"20180720",38.4
"20180721",41.175
"20180722",40.475
"20180723",40.675
"20180724",40.225
"20180726",39.8625
"20180727",39.025
"20180728",38.65
"20180729",38.9
"20180730",39.075
"20180731",38.175
"20180801",38.5
"20180802",38.225
"20180803",38.125
"20180804",37.975
"20180805",36.9
"20180806",36.8
"20180807",36.25
"20180808",35.275
"20180809",34.425
"20180810",34.3
"20180811",33.125
"20180812",32.3
"20180813",31.5
"20180814",46.225
"20180815",45.275
"20180816",43.6
"20180817",53.2
"20180818",49.6
"20180819",47.5
"20180820",47.55
"20180821",46.15
"20180822",45.1
"20180823",43.6
"20180824",43.9
"20180825",42.8
"20180826",42
"20180827",40.3
"20180828",57.05
"20180829",54.35
"20180830",51.1
"20180831",51.5
"20180901",49.2
"20180902",45.2
"20180903",NA
"20180904",48
"20180905",43.6
"20180906",NA
"20180907",NA
"20180908",NA
"20180909",NA
"20180910",NA
"20180911",NA
"20180912",46.05
"20180913",46.25
"20180914",46.05
"20180915",44.45
"20180916",44.85
"20180917",44.3
"20180918",49.45
"20180919",47.525
"20180920",55.4
"20180921",50.7
"20180922",48.4
"20180923",48.1
"20180924",48.275
"20180925",48.075
"20180926",50.35
"20180927",49.425
"20180929",48.775
"20180930",47.6
"20181001",48.225
"20181002",47.55
"20181003",46.55
"20181004",45.95
"20181005",46.475
"20181006",47.1
"20181007",45.5
"20181008",45.6
"20181009",45.1
"20181010",45.7
"20181011",45.5
"20181012",45.55
"20181013",44.575
"20181014",44.225
"20181016",44.4
"20181017",43.25
"20181018",42.8
"20181019",42.7
"20181020",43
"20181021",42.2
"20181022",42.25
"20181023",41.85
"20181024",42.275
"20181025",41.75
"20181026",41
"20181027",41.225
"20181028",40.8
"20181029",40.6
"20181030",41
"20181031",41.2
"20181101",41.075
"20181102",40.45
"20181103",40.225
"20181104",40.45
"20181105",40
"20181106",39.85
"20181107",39.725
"20181108",39.8
"20181109",38.9
"20181110",39.15
"20181111",38.45
"20181112",38.1
"20181113",37.35
"20181114",37.15
"20181115",37
"20181116",36.7
"20181117",36.8
"20181118",36.525
"20181119",35.925
"20181120",35.525
"20181121",35.125
"20181122",35.2
"20181123",34.625
"20181124",34.5
"20181125",34.25
"20181126",33.075
"20181127",32.925
"20181128",32.55
"20181129",32.45
"20181130",32.1
"20181201",32
"20181202",31.325
"20181203",31.35
"20181204",30.85
"20181205",30.6
"20181206",30.625
"20181207",30
"20181208",29.95
"20181209",29.7
"20181210",29.475
"20181211",29.1
"20181212",28.7
"20181213",28.225
"20181214",28.05
"20181215",27.7
"20181216",27.25
"20181217",26.75
"20181218",26.9
"20181219",26.6
"20181220",26.075
"20181221",26.05
"20181222",25.8
"20181223",25.75
"20181224",25.325
"20181225",25.275
"20181226",25.15
"20181227",24.9
"20181228",24.55
"20181229",24.2
"20181230",24.175
"20181231",23.75
"20190101",23.7
